iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
LBN,Asia,Lebanon,30/01/2023,1228399,137,197.571,10787,1,1.714,223762.529,24.956,35.989,1964.937,0.182,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,78.93,0.744,5489744,,,,
LSO,Africa,Lesotho,30/01/2023,34490,0,0,706,0,0,14957.764,0,0,306.181,0,0,,,,,,,,,,,,,,,,,,,,,,,,893,,,,,387,121,0.005,,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,54.33,0.527,2305826,,,,
LBR,Africa,Liberia,30/01/2023,8062,0,0,294,0,0,1520.36,0,0,55.444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,5302690,,,,
LBY,Africa,Libya,30/01/2023,507159,0,0.143,6437,0,0,74447.063,0,0.021,944.902,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.623,29,4.424,2.816,17881.509,,341.862,10.43,,,,3.7,72.91,0.724,6812344,,,,
LIE,Europe,Liechtenstein,30/01/2023,21359,9,1.286,87,0,0,542726.464,228.688,32.67,2210.647,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,25,0,0,,237.012,,,,,,,7.77,,,,2.397,82.49,0.919,39355,,,,
LTU,Europe,Lithuania,30/01/2023,1295998,30,247.714,9538,1,1.429,471262.061,10.909,90.076,3468.29,0.364,0.519,,,,107,38.908,,,,,,,,,,,,,,4543214,1956689,1880068,943845,,81,165.2,71.15,68.36,34.32,29,9,0,,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,,,,
OWID_LIC,,Low income,30/01/2023,2280588,517,363.571,47807,1,1,3091.883,0.701,0.493,64.814,0.001,0.001,,,,,,,,,,,,,,,,,,,262276020,196768353,161779834,16467172,184511,153375,35.56,26.68,21.93,2.23,208,92884,0.013,,,,,,,,,,,,,,,,737604900,,,,
OWID_LMC,,Lower middle income,30/01/2023,96782440,1336,2063.857,1337083,44,27.571,28199.212,0.389,0.601,389.582,0.013,0.008,,,,,,,,,,,,,,,,,,,4806372908,2236153324,2000540218,630559575,2075214,1146860,140.04,65.15,58.29,18.37,334,212348,0.006,,,,,,,,,,,,,,,,3432097300,,,,
LUX,Europe,Luxembourg,30/01/2023,314657,39,42.571,1210,1,0.429,485880.967,60.222,65.737,1868.434,1.544,0.662,,1,1.544,3,4.632,,,,,,,,,,,,,,1373386,481925,,458034,,45,212.07,74.42,,70.73,69,1,0,,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,,,,
MAC,Asia,Macao,30/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,150,23,0.003,,20546.766,39.2,9.798,4.991,104861.851,,,,,,,,84.24,,695180,,,,
MDG,Africa,Madagascar,30/01/2023,67827,0,1.429,1419,0,0,2290.546,0,0.048,47.92,0,0,,,,,,,,,,,,,,,,,,,,,,,,2928,,,,,99,2858,0.01,,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,67.04,0.528,29611718,,,,
MWI,Africa,Malawi,30/01/2023,88462,54,7.714,2686,0,0,4335.242,2.646,0.378,131.632,0,0,,,,,,,,,,,,,,,,,,,,,,,,11433,,,,,560,0,0,,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,64.26,0.483,20405318,,,,
MYS,Asia,Malaysia,30/01/2023,5036140,269,187.143,36940,4,1.143,148391.418,7.926,5.514,1088.448,0.118,0.034,,23,0.678,154,4.538,,,360,10.608,,,,,,,,,,72533130,28127855,27539473,17083989,3684,3852,213.72,82.88,81.15,50.34,114,137,0,,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,33938216,,,,
MDV,Asia,Maldives,30/01/2023,185715,0,0.286,311,0,0,354554.618,0,0.545,593.74,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,1,0,,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,,78.92,0.74,523798,,,,
MLI,Africa,Mali,30/01/2023,32780,2,0.714,743,0,0,1450.853,0.089,0.032,32.885,0,0,,,,,,,,,,,,,,,,,,,,,,,,2946,,,,,130,1672,0.007,,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23,52.232,0.1,59.31,0.434,22593598,,,,
MLT,Europe,Malta,30/01/2023,116953,0,8.429,824,0,0.143,219303.46,0,15.805,1545.117,0,0.268,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,94,2,0,,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,533293,,,,
MHL,Oceania,Marshall Islands,30/01/2023,15584,0,5.714,17,0,0,374678.431,0,137.386,408.723,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,,,3819.202,,557.793,30.53,,,82.502,2.7,73.7,0.704,41593,,,,
MTQ,North America,Martinique,30/01/2023,228647,0,19.286,1089,0,0,622148.392,0,52.476,2963.169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.543,,,,,,,,,82.54,,367512,,,,
MRT,Africa,Mauritania,30/01/2023,63437,1,0.143,997,0,0,13394.224,0.211,0.03,210.509,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,22,0,,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,0.546,4736146,,,,
MUS,Africa,Mauritius,30/01/2023,294915,41,44.714,1044,1,0.143,226948.821,31.551,34.409,803.4,0.77,0.11,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,18,0,0,,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1299478,,,,
MYT,Africa,Mayotte,30/01/2023,42002,0,0,187,0,0,128795.847,0,0,573.421,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,2.411,,,,,,,,,79.46,,326113,,,,
MEX,North America,Mexico,30/01/2023,7380233,1197,3272.714,332516,26,33,57882.31,9.388,25.668,2607.884,0.204,0.259,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,,,,
FSM,Oceania,Micronesia (country),30/01/2023,23671,0,0,60,0,0,207316.646,0,0,525.495,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62,114178,,,,
MDA,Europe,Moldova,30/01/2023,598581,0,85.714,11953,0,0.429,182884.901,0,26.188,3652.009,0,0.131,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,49,46,0.001,,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,3272993,,,,
MCO,Europe,Monaco,30/01/2023,16057,0,2,65,0,0,440026.308,0,54.808,1781.261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
MNG,Asia,Mongolia,30/01/2023,1007869,0,1.714,2136,0,0,296573.978,0,0.504,628.536,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7,69.87,0.737,3398373,,,,
MNE,Europe,Montenegro,30/01/2023,286266,31,41.714,2796,0,0.143,456504.891,49.435,66.521,4458.747,0,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88,0.829,627082,,,,
MSR,North America,Montserrat,30/01/2023,1403,0,0,8,0,0,317924.315,0,0,1812.826,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,,4413,,,,
MAR,Africa,Morocco,30/01/2023,1272229,7,9.286,16296,0,0,33964.168,0.187,0.248,435.048,0,0,,,,,,,,,,,,,,,,,,,,,,,,382,,,,,10,52,0,,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976,,,,
MOZ,Africa,Mozambique,30/01/2023,232819,309,44.143,2237,1,0.143,7061.644,9.372,1.339,67.851,0.03,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,32969520,,,,
MMR,Asia,Myanmar,30/01/2023,633819,0,2,19490,0,0,11698.543,0,0.037,359.731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,54179312,,,,
NAM,Africa,Namibia,30/01/2023,170873,149,21.286,4090,2,0.286,66564.629,58.044,8.292,1593.285,0.779,0.111,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,41,103,0.004,,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,2567024,,,,
NRU,Oceania,Nauru,30/01/2023,4688,0,9.571,1,0,0,369395.635,0,754.19,78.796,0,0,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,,682.45,,,,12895.635,,,24.07,43,36.9,,5,59.96,,12691,,,,
NPL,Asia,Nepal,30/01/2023,1001099,3,3.143,12020,0,0,32771.788,0.098,0.103,393.484,0,0,,,,,,,,,,,,,,,,,,,,,,,,6694,,,,,219,1417,0.005,,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,30547586,,,,
NLD,Europe,Netherlands,30/01/2023,8581858,125,251.143,22992,0,0,488604.431,7.117,14.299,1309.04,0,0,,19,1.082,284,16.169,17,0.968,404,23.002,,,,,,,,,,,,,,,,,,,,,,,,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,
NCL,Oceania,New Caledonia,30/01/2023,79956,0,5.286,314,0,0,275749.33,0,18.229,1082.912,0,0,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,131,2,0.001,,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,289959,,,,
NZL,Oceania,New Zealand,30/01/2023,2136662,9387,3095,2477,9,5.714,412062.278,1810.314,596.881,477.698,1.736,1.102,,,,,,,,,,,,,,,,,,,11976311,4300636,4139819,3535856,339,527,230.97,82.94,79.84,68.19,102,26,0.001,,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289,,,,
NIC,North America,Nicaragua,30/01/2023,15569,0,4,245,0,0,2240.661,0,0.576,35.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,6114,,,,,880,2482,0.036,,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,6948395,,,,
NER,Africa,Niger,30/01/2023,9510,0,0.143,315,0,0,362.867,0,0.005,12.019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,26207982,,,,
NGA,Africa,Nigeria,30/01/2023,266463,0,0,3155,0,0,1219.28,0,0,14.437,0,0,,,,,,,,,,,,,,,,,,,,,,,,140443,,,,,643,97893,0.045,,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,218541216,,,,
NIU,Oceania,Niue,30/01/2023,741,0,1.143,,0,0,379610.656,0,585.48,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71,,1952,,,,
OWID_NAM,,North America,30/01/2023,121195412,2634,49464.286,1567225,30,620.429,201883.452,4.388,82.396,2610.633,0.05,1.033,,,,,,,,,,,,,,,,,,,1138504412,456888043,393156765,247954142,138960,156940,189.65,76.11,65.49,41.3,261,26077,0.004,,,,,,,,,,,,,,,,600323657,,,,
PRK,Asia,North Korea,30/01/2023,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.701,35.3,9.491,6.139,,,321.681,4,,,,13.2,72.27,,26069416,,,,
MKD,Europe,North Macedonia,30/01/2023,346533,104,14.857,9641,3,0.429,165519.682,49.675,7.096,4604.973,1.433,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774,2093606,,,,
OWID_NIR,Europe,Northern Ireland,30/01/2023,,,,,,,,,,,,,,,,355,187.236,,,93,49.051,,,,,,,,,,4481114,1430016,1360216,1045769,122,202,236.35,75.42,71.74,55.16,107,7,0,,,,,,,,,,,,,,,,1896000,,,,
MNP,Oceania,Northern Mariana Islands,30/01/2023,13395,0,0,41,0,0,270202.122,0,0,827.046,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.878,,,,,,194.994,,,,,,76.74,,49574,,,,
NOR,Europe,Norway,30/01/2023,1477789,31,49.429,5157,27,3.857,271936.123,5.704,9.096,948.968,4.968,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5434324,,,,
OWID_OCE,,Oceania,30/01/2023,13912153,9438,6309.571,24757,9,31.429,308892.21,209.552,140.092,549.681,0.2,0.698,,,,,,,,,,,,,,,,,,,80770717,28911805,27874071,23941760,3664,3857,179.34,64.19,61.89,53.16,86,535,0.001,,,,,,,,,,,,,,,,45038860,,,,
OMN,Asia,Oman,30/01/2023,399449,0,4,4628,0,0,87286.454,0,0.874,1011.297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,4576300,,,,
PAK,Asia,Pakistan,30/01/2023,1576235,0,8.571,30640,0,0,6683.922,0,0.036,129.927,0,0,,,,,,,,,,,,,,,,,,,,,,,,47215,,,,,200,1325,0.001,,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PLW,Oceania,Palau,30/01/2023,5986,0,0,9,0,0,331010.838,0,0,497.678,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.237,,,,13240.405,,,15.89,7.7,22.7,,4.8,73.7,0.826,18084,,,,
PSE,Asia,Palestine,30/01/2023,703228,0,0,5708,0,0,133946.251,0,0,1087.222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708,5250076,,,,
PAN,North America,Panama,30/01/2023,1029701,0,91.429,8596,0,0.286,233567.392,0,20.739,1949.833,0,0.065,,,,,,,,,,,,,,,,,,,,,,,,1826,,,,,414,221,0.005,,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,4408582,,,,
PNG,Oceania,Papua New Guinea,30/01/2023,46753,1,1,670,0,0,4609.556,0.099,0.099,66.058,0,0,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,15,98,0.001,,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555,10142625,,,,
PRY,South America,Paraguay,30/01/2023,733907,0,68.286,19820,0,6,108233.977,0,10.071,2922.983,0,0.885,,,,,,,,,,,,,,,,,,,,,,,,1680,,,,,248,153,0.002,,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728,6780745,,,,
PER,South America,Peru,30/01/2023,4481101,273,344.143,218750,21,17.857,131605.146,8.018,10.107,6424.454,0.617,0.524,,,,,,,,,,,,,,,,,,,87316920,30282315,28491640,28542965,26648,24921,256.44,88.94,83.68,83.83,732,2133,0.006,,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,34049588,,,,
PHL,Asia,Philippines,30/01/2023,4072957,212,157.143,65767,32,10.429,35245.69,1.835,1.36,569.12,0.277,0.09,,,,,,,,,,,,,,,,,,,,,,,,16457,,,,,142,2176,0.002,,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,115559008,,,,
PCN,Oceania,Pitcairn,30/01/2023,4,0,0,,0,0,85106.383,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
POL,Europe,Poland,30/01/2023,6378351,53,410.857,118715,0,4.857,160030.307,1.33,10.308,2978.512,0,0.122,,,,,,,,,,,,,,,,,,,57879747,22867372,22638509,15258526,1703,2790,145.22,57.37,56.8,38.28,70,599,0.002,,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144,,,,
PRT,Europe,Portugal,30/01/2023,5562939,99,178.286,26032,4,5.143,541623.644,9.639,17.358,2534.55,0.389,0.501,,,,,,,,,,,,,,,,,,,,,,,,3130,,,,,305,46,0,,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.864,10270857,,,,
PRI,North America,Puerto Rico,30/01/2023,1082624,850,901,5682,0,5.714,332868.038,261.345,277.025,1747.011,0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,,3252412,,,,
QAT,Asia,Qatar,30/01/2023,492283,49,45.143,686,0,0,182656.427,18.181,16.75,254.533,0,0,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,26,20,0.001,,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,2695131,,,,
REU,Africa,Reunion,30/01/2023,493902,0,154.571,919,0,0.429,507053.966,0,158.687,943.472,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,6.841,,,,,,,,,80.48,,974062,,,,
ROU,Europe,Romania,30/01/2023,3325006,0,336.857,67576,0,4.857,169131.712,0,17.135,3437.361,0,0.247,,,,905,46.034,,,,,,,,,,,,,,,,,,,,,,,,,5468,0.028,,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,,6.892,76.05,0.828,19659270,,,,
RUS,Europe,Russia,30/01/2023,21944400,5979,6503.429,395022,38,41,151640.507,41.316,44.94,2729.687,0.263,0.283,,,,,,,,,,,,,,,,,,,,,,,,15611,,,,,108,9876,0.007,,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,144713312,,,,
RWA,Africa,Rwanda,30/01/2023,133103,13,1.857,1468,0,0,9661.456,0.944,0.135,106.557,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.869,20.3,2.974,1.642,1854.211,56,191.375,4.28,4.7,21,4.617,,69.02,0.543,13776702,,,,
BLM,North America,Saint Barthelemy,30/01/2023,5426,0,0.857,5,0,0,493541.932,0,77.965,454.794,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,
SHN,Africa,Saint Helena,30/01/2023,2166,0,0,,0,0,401036.845,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.56,,5401,,,,
KNA,North America,Saint Kitts and Nevis,30/01/2023,6591,0,0.857,46,0,0,138231.161,0,17.977,964.745,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.865,,,,24654.385,,,12.84,,,,2.3,76.23,0.779,47681,,,,
LCA,North America,Saint Lucia,30/01/2023,29882,79,11.286,409,0,0,166129.247,439.201,62.743,2273.839,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2,0.759,179872,,,,
MAF,North America,Saint Martin (French part),30/01/2023,12244,0,1.571,46,0,0,384837.817,0,49.391,1445.813,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.533,,,,,,,,,,,,82.08,,31816,,,,
SPM,North America,Saint Pierre and Miquelon,30/01/2023,3410,0,0.714,2,0,0,579439.252,0,121.374,339.847,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.07,,5885,,,,
VCT,North America,Saint Vincent and the Grenadines,30/01/2023,9585,4,0.571,123,0,0,92199.81,38.477,5.497,1183.159,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,19,1,0.001,,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738,103959,,,,
WSM,Oceania,Samoa,30/01/2023,16397,4,3.143,29,0,0,73730.833,17.986,14.132,130.402,0,0,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,81,0,0,,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,,73.32,0.715,222390,,,,
SMR,Europe,San Marino,30/01/2023,23427,0,3.143,122,0,0,695369.546,0,93.288,3621.253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.667,,,,56861.47,,,5.64,,,,3.8,84.97,,33690,,,,
STP,Africa,Sao Tome and Principe,30/01/2023,6280,1,0.143,77,0,0,27617.385,4.398,0.628,338.621,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9,70.39,0.625,227393,,,,
SAU,Asia,Saudi Arabia,30/01/2023,827861,33,36.143,9570,2,1.857,22737.922,0.906,0.993,262.848,0.055,0.051,,,,,,,,,,,,,,,,,,,,,,,,20406,,,,,560,2871,0.008,,15.322,31.9,3.295,1.845,49045.411,,259.538,17.72,1.8,25.4,,2.7,75.13,0.854,36408824,,,,
OWID_SCT,Europe,Scotland,30/01/2023,,,,,,,,,,,,,,4,0.732,715,130.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466000,,,,
SEN,Africa,Senegal,30/01/2023,88905,0,0.429,1971,0,0,5134.135,0,0.025,113.822,0,0,,,,,,,,,,,,,,,,,,,,,,,,2523,,,,,146,3346,0.019,,82.328,18.7,3.008,1.796,2470.58,38,241.219,2.42,0.4,16.6,20.859,,67.94,0.512,17316452,,,,
SRB,Europe,Serbia,30/01/2023,2469468,396,650.714,17697,9,5.857,359375.844,57.629,94.697,2575.403,1.31,0.852,,11,1.601,269,39.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76,0.806,6871547,,,,
SYC,Africa,Seychelles,30/01/2023,50665,0,0,172,0,0,472908.013,0,0,1605.451,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,,3.6,73.4,0.796,107135,,,,
SLE,Africa,Sierra Leone,30/01/2023,7760,0,0,125,0,0,901.726,0,0,14.525,0,0,,,,,,,,,,,,,,,,,,,,,,,,3088,,,,,359,1815,0.021,,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,,54.7,0.452,8605723,,,,
SGP,Asia,Singapore,30/01/2023,2216185,296,278.714,1721,1,0.143,393148.191,52.51,49.444,305.303,0.177,0.025,,,,,,2,0.355,55,9.757,,,,,,,,,,,5160495,5120842,,,,,91.55,90.84,,,76,0.001,,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938,5637022,,,,
SXM,North America,Sint Maarten (Dutch part),30/01/2023,11010,0,0,89,0,0,249140.116,0,0,2013.939,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,362,0,0,,1209.088,,,,36327.232,,,,,,,,78.95,,44192,,,,
SVK,Europe,Slovakia,30/01/2023,1860767,17,45.571,20940,2,4.143,329721.243,3.012,8.075,3710.493,0.354,0.734,,13,2.304,263,46.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,
SVN,Europe,Slovenia,30/01/2023,1321337,79,231.286,9076,2,4.571,623318.331,37.267,109.105,4281.449,0.943,2.156,,15,7.076,66,31.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,,,,
SLB,Oceania,Solomon Islands,30/01/2023,24575,0,0,153,0,0,33930.623,0,0,211.247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,724272,,,,
SOM,Africa,Somalia,30/01/2023,27318,0,0,1361,0,0,1552.379,0,0,77.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508,,,,
ZAF,Africa,South Africa,30/01/2023,4055656,0,207.143,102595,0,0,67714.026,0,3.458,1712.946,0,0,,,,,,,,,,,,,,,,,,,,,,,,8521,,,,,142,0,0,,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884,,,,
OWID_SAM,,South America,30/01/2023,67600519,4825,14934.429,1346934,63,135.143,154757.184,11.046,34.189,3083.522,0.144,0.309,,,,,,,,,,,,,,,,,,,949959466,374427869,335884825,249045102,71085,195686,217.47,85.72,76.89,57.01,448,17097,0.004,,,,,,,,,,,,,,,,436816679,,,,
