iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRQ,Asia,Iraq,01/01/2021,595291,849,926.857,12813,5,9.857,13378.491,19.08,20.83,287.958,0.112,0.222,0.82,,,,,,,,,,,,,35857,0.824,0.0249,40.2,tests performed,,,,,,,,,,,,,,53.7,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4,70.6,0.674,44496124,,,,
IRL,Europe,Ireland,01/01/2021,91237,1720,1143.429,2270,6,8.286,18163.456,342.417,227.634,451.911,1.194,1.65,1.9,50,9.954,508,101.133,,,,,2402399,27389,481.778,5.493,15705,3.149,0.16,6.2,tests performed,3346,3315,35,,825,755,0.07,0.07,0,,150,753,0.015,87.96,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IMN,Europe,Isle of Man,01/01/2021,379,0,0.429,35,0,0,4483.403,0,5.07,414.035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.872,,,,,,,,,,,,81.4,,84534,,,,
ISR,Asia,Israel,01/01/2021,425524,5864,4726,3372,36,24.857,45033.76,620.595,500.159,356.863,3.81,2.631,1.37,225,23.812,1542,163.192,115,12.171,1360,143.931,7985356,95925,859.472,10.325,89112,9.591,0.056,17.9,people tested,1063737,1063731,6,,71435,115972,11.26,11.26,0,,12273,115972,1.227,82.41,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,
ITA,Europe,Italy,01/01/2021,2107166,23477,13921.429,74159,555,465.571,35692.009,397.663,235.807,1256.134,9.401,7.886,1.09,2553,43.244,25375,429.812,1226,20.766,8994,152.344,26756131,157524,451.654,2.659,121634,2.053,0.1186,8.4,tests performed,51950,51950,,,11283,8951,0.09,0.09,,,152,8951,0.015,82.41,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
JAM,North America,Jamaica,01/01/2021,12827,34,44,302,0,1.429,4536.706,12.025,15.562,106.813,0,0.505,1.04,,,,,,,,,,,,,421,0.149,0.1079,9.3,samples tested,,,,,,,,,,,,,,71.3,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.734,2827382,,,,
JPN,Asia,Japan,01/01/2021,234395,4091,3487.857,3460,46,50.714,1891.019,33.005,28.139,27.914,0.371,0.409,1.02,,,,,,,,,4511789,25072,36.207,0.201,32798,0.263,0.1068,9.4,people tested,,,,,,,,,,,,,,48.15,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
JEY,Europe,Jersey,01/01/2021,2750,23,20.857,44,2,0.429,24820.391,207.589,188.248,397.126,18.051,3.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110796,,,,
JOR,Asia,Jordan,01/01/2021,294494,1427,1543.429,3834,19,21.857,26094.033,126.441,136.758,339.717,1.684,1.937,0.82,,,,,,,,,3196868,21313,286.759,1.912,19957,1.79,0.0749,13.4,tests performed,,,,,,,,,,,,,,81.48,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729,11285875,,,,
KAZ,Asia,Kazakhstan,01/01/2021,201313,870,858.571,2749,0,11.429,10378.03,44.85,44.261,141.716,0,0.589,1,,,,,,,,,5570389,30877,290.178,1.608,29110,1.516,0.0287,34.9,tests performed,,,,,,,,,,,,,,71.3,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825,19397998,,,,
KEN,Africa,Kenya,01/01/2021,96458,207,146.714,1670,3,2.571,1785.351,3.831,2.716,30.91,0.056,0.048,0.69,,,,,,,,,,,,,3728,0.07,0.0345,29,tests performed,,,,,,,,,,,,,,57.41,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,
KIR,Oceania,Kiribati,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,143.701,23.2,3.895,2.21,1981.132,,434.657,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
OWID_KOS,Europe,Kosovo,01/01/2021,51285,184,206,1325,3,6.429,28777.604,103.248,115.593,743.499,1.683,3.607,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,168.155,,,,9795.834,0.6,,,,,,,,,1782115,,,,
KWT,Asia,Kuwait,01/01/2021,150584,286,223.857,934,1,1.143,35274.777,66.996,52.439,218.792,0.234,0.268,1.08,,,,,,,,,1258993,4161,296.226,0.979,2837,0.668,0.0802,12.5,tests performed,,,,,,1121,,,,,263,,,71.3,232.128,33.7,2.345,1.114,65530.537,,132.235,15.84,2.7,37,,2,75.49,0.806,4268886,,,,
KGZ,Asia,Kyrgyzstan,01/01/2021,81156,122,161.571,1356,1,2.286,12239.578,18.399,24.367,204.506,0.151,0.345,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5,71.45,0.697,6630621,,,,
LAO,Asia,Laos,01/01/2021,41,0,0,,0,0,5.445,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,49.839,1.5,67.92,0.613,7529477,,,,
LVA,Europe,Latvia,01/01/2021,40904,1861,878.571,635,9,21.286,22102.457,1005.59,474.736,343.122,4.863,11.502,1.08,,,1004,542.511,,,,,880975,3960,470.124,2.113,7432,3.966,0.1191,8.4,tests performed,2343,2340,3,,7,330,0.13,0.13,0,,178,330,0.018,67.59,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,,,,
LBN,Asia,Lebanon,01/01/2021,181503,3507,2224.286,1455,12,14.571,33062.197,638.828,405.171,265.04,2.186,2.654,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,78.93,0.744,5489744,,,,
LSO,Africa,Lesotho,01/01/2021,2577,0,0,64,0,0,1117.604,0,0,27.756,0,0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,54.33,0.527,2305826,,,,
LBR,Africa,Liberia,01/01/2021,1855,1,4.857,89,0,0,349.822,0.189,0.916,16.784,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,5302690,,,,
LBY,Africa,Libya,01/01/2021,100277,342,440.714,1478,19,11.286,14719.897,50.203,64.693,216.959,2.789,1.657,0.98,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,84.26,3.623,29,4.424,2.816,17881.509,,341.862,10.43,,,,3.7,72.91,0.724,6812344,,,,
LIE,Europe,Liechtenstein,01/01/2021,2247,24,30.143,44,0,1.429,57095.668,609.834,765.922,1118.028,0,36.3,0.86,,,,,,,,,21006,67,538.077,1.716,156,3.996,0.19,5.3,tests performed,,,,,,0,,,,,0,0,0,56.48,237.012,,,,,,,7.77,,,,2.397,82.49,0.919,39355,,,,
LTU,Europe,Lithuania,01/01/2021,147861,2810,2462.714,1840,41,46.857,53766.502,1021.797,895.514,669.077,14.909,17.039,0.88,,,2406,874.891,,,,,1646429,5061,590.827,1.816,9864,3.54,0.24,4.2,tests performed,,,,,,1468,,,,,534,1468,0.053,79.63,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,,,,
OWID_LIC,,Low income,01/01/2021,404991,2416,2203.714,10305,37,51.429,549.062,3.275,2.988,13.971,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737604900,,,,
OWID_LMC,,Lower middle income,01/01/2021,17290979,65578,59800.286,325417,1124,1168.571,5038.021,19.107,17.424,94.816,0.327,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432097300,,,,
LUX,Europe,Luxembourg,01/01/2021,46521,187,160.857,506,4,5.143,71835.899,288.758,248.389,781.345,6.177,7.941,0.8,32,49.413,125,193.02,,,,,1651995,337,2583.984,0.527,4400,6.882,0.034,29.4,tests performed,,,,,,207,,,,,320,207,0.032,67.59,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,,,,
MDG,Africa,Madagascar,01/01/2021,17714,0,11.571,261,0,0.143,598.209,0,0.391,8.814,0,0.005,0.63,,,,,,,,,101223,,3.501,,131,0.005,0.0883,11.3,tests performed,,,,,,,,,,,,,,38.89,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,67.04,0.528,29611718,,,,
MWI,Africa,Malawi,01/01/2021,6583,112,43.714,189,0,0.286,322.612,5.489,2.142,9.262,0,0.014,2.09,,,,,,,,,85449,,4.296,,285,0.014,0.1729,5.8,tests performed,,,,,,,,,,,,,,50.93,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,64.26,0.483,20405318,,,,
MYS,Asia,Malaysia,01/01/2021,113010,2525,1813.143,471,8,3.571,3329.874,74.4,53.425,13.878,0.236,0.105,1.17,192,5.657,2984,87.924,,,4120,121.397,4357082,39641,129.776,1.181,39324,1.171,0.0491,20.4,people tested,,,,,,,,,,,,,,67.13,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,33938216,,,,
MDV,Asia,Maldives,01/01/2021,13804,47,31.571,48,0,0,26353.671,89.729,60.274,91.638,0,0,1.18,,,,,,,,,308457,2085,591.528,3.998,2481,4.758,0.0127,78.6,samples tested,,,,,,,,,,,,,,,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,,78.92,0.74,523798,,,,
MLI,Africa,Mali,01/01/2021,7090,61,92.714,269,0,5,313.806,2.7,4.104,11.906,0,0.221,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23,52.232,0.1,59.31,0.434,22593598,,,,
MLT,Europe,Malta,01/01/2021,12909,135,98.857,219,0,2.286,24206.206,253.144,185.371,410.656,0,4.286,1.2,,,67,125.635,,,,,517536,2779,982.512,5.276,2599,4.934,0.0438,22.8,tests performed,,,,,,,,,,,,,,52.78,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,533293,,,,
MHL,Oceania,Marshall Islands,01/01/2021,4,0,0,,0,0,96.17,0,0,,0,0,,,,,,,,,,,,,,13,0.309,0,,tests performed,,,,,,,,,,,,,,,295.15,,,,3819.202,,557.793,30.53,,,82.502,2.7,73.7,0.704,41593,,,,
MTQ,North America,Martinique,01/01/2021,6091,19,65.286,43,1,0.143,16573.608,51.699,177.642,117.003,2.721,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.543,,,,,,,,,82.54,,367512,,,,
MRT,Africa,Mauritania,01/01/2021,14364,173,121.143,348,8,1.571,3032.846,36.528,25.578,73.477,1.689,0.332,0.86,,,,,,,,,,,,,1508,0.327,0.1248,8,tests performed,,,,,,,,,,,,,,59.26,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,0.546,4736146,,,,
MUS,Africa,Mauritius,01/01/2021,527,0,0,10,0,0,405.547,0,0,7.695,0,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1299478,,,,
MYT,Africa,Mayotte,01/01/2021,5890,0,17.571,55,0,0.143,18061.224,0,53.881,168.653,0,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,2.411,,,,,,,,,79.46,,326113,,,,
MEX,North America,Mexico,01/01/2021,1510795,14728,10085.143,148569,946,908.286,11848.99,115.51,79.097,1165.209,7.419,7.124,1.05,,,,,,,,,3466439,6003,27.358,0.047,25401,0.2,0.41,2.4,people tested,,,,,,4051,,,,,32,4051,0.003,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,,,,
FSM,Oceania,Micronesia (country),01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62,114178,,,,
MDA,Europe,Moldova,01/01/2021,144818,977,769,3136,26,30.143,44246.352,298.504,234.953,958.144,7.944,9.21,0.83,,,,,,,,,,1551,,0.507,2284,0.746,0.3132,3.2,tests performed,,,,,,,,,,,,,,57.41,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,3272993,,,,
MCO,Europe,Monaco,01/01/2021,875,22,13.143,3,0,0,23978.515,602.888,360.167,82.212,0,0,1.25,,,,,,,,,,,,,,,,,,,,,,,126,,,,,3453,,,45.37,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
MNG,Asia,Mongolia,01/01/2021,1220,25,21.571,1,0,0,358.995,7.356,6.348,0.294,0,0,1.17,,,,,,,,,618748,17764,184.823,5.306,12023,3.591,0.0018,557.4,samples tested,,,,,,,,,,,,,,75.46,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7,69.87,0.737,3398373,,,,
MNE,Europe,Montenegro,01/01/2021,48104,436,389.286,681,4,6,76710.861,695.284,620.789,1085.982,6.379,9.568,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88,0.829,627082,,,,
MSR,North America,Montserrat,01/01/2021,13,0,0,1,0,0,2945.842,0,0,226.603,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,,4413,,,,
MAR,Africa,Morocco,01/01/2021,439193,1861,1904.143,7388,33,36.857,11724.953,49.682,50.834,197.234,0.881,0.984,0.76,,,,,,,,,4473704,16355,120.661,0.441,14876,0.401,0.1227,8.1,people tested,,,,,,,,,,,,,,74.07,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976,,,,
MOZ,Africa,Mozambique,01/01/2021,18642,157,87.286,166,1,1.429,565.431,4.762,2.647,5.035,0.03,0.043,1.44,,,,,,,,,273329,1382,8.521,0.043,1172,0.037,0.0836,12,tests performed,,,,,,,,,,,,,,50,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,32969520,,,,
MMR,Asia,Myanmar,01/01/2021,125053,423,752.143,2697,15,23.571,2308.132,7.807,13.882,49.779,0.277,0.435,0.81,,,,,,,,,1833995,15735,34.09,0.292,21464,0.399,0.0299,33.4,samples tested,,,,,,,,,,,,,,75.93,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,54179312,,,,
NAM,Africa,Namibia,01/01/2021,24536,604,467.714,208,0,2.571,9558.15,235.292,182.201,81.028,0,1.002,1.13,,,,,,,,,211329,2174,83.524,0.859,1824,0.721,0.2571,3.9,tests performed,,,,,,,,,,,,,,38.89,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,2567024,,,,
NRU,Oceania,Nauru,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.45,,,,12895.635,,,24.07,43,36.9,,5,59.96,,12691,,,,
NPL,Asia,Nepal,01/01/2021,261019,426,545.571,2767,9,8.714,8544.669,13.945,17.86,90.58,0.295,0.285,0.77,,,,,,,,,1937702,5225,64.515,0.174,5330,0.177,0.107,9.3,samples tested,,,,,,,,,,,,,,60.19,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,30547586,,,,
NLD,Europe,Netherlands,01/01/2021,795538,9664,9192,11403,107,86.143,45293.617,550.216,523.343,649.225,6.092,4.905,0.86,642,36.552,1780,101.344,,,,,6263853,33272,357.9,1.901,48744,2.785,0.14,7.1,tests performed,,,,,,,,,,,,,,78.7,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,
NCL,Oceania,New Caledonia,01/01/2021,38,0,0,,0,0,131.053,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,289959,,,,
NZL,Oceania,New Zealand,01/01/2021,1807,0,4.857,25,0,0,348.486,0,0.937,4.821,0,0,0.74,,,,,,,,,,,,,2933,0.572,,,tests performed,,,,,,,,,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289,,,,
NIC,North America,Nicaragua,01/01/2021,4829,0,5.571,165,0,0.143,694.981,0,0.802,23.746,0,0.021,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,6948395,,,,
NER,Africa,Niger,01/01/2021,3323,115,55.857,101,0,0,126.793,4.388,2.131,3.854,0,0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,26207982,,,,
NGA,Africa,Nigeria,01/01/2021,87510,934,792.286,1289,11,6.714,400.428,4.274,3.625,5.898,0.05,0.031,1.18,,,,,,,,,,,,,4550,0.021,0.1834,5.5,tests performed,,,,,,,,,,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,218541216,,,,
NIU,Oceania,Niue,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71,,1952,,,,
OWID_NAM,,North America,01/01/2021,22963880,267944,207526.571,540969,4916,3726.571,38252.499,446.333,345.691,901.129,8.189,6.208,,,,,,,,,,,,,,,,,,,5973861,5816712,55797,,147180,437531,1,0.97,0.01,,729,425200,0.071,,,,,,,,,,,,,,,,600323657,,,,
PRK,Asia,North Korea,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,220,0.008,,,samples tested,,,,,,,,,,,,,,,211.701,35.3,9.491,6.139,,,321.681,4,,,,13.2,72.27,,26069416,,,,
MKD,Europe,North Macedonia,01/01/2021,83743,414,406.857,2510,7,15.571,39999.408,197.745,194.333,1198.888,3.344,7.438,0.75,,,,,,,,,402481,378,191.354,0.18,1492,0.709,0.2726,3.7,tests performed,,,,,,,,,,,,,,,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774,2093606,,,,
OWID_NIR,Europe,Northern Ireland,01/01/2021,,,,,,,,,,,,,,27,14.241,832,438.819,,,462,243.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896000,,,,
MNP,Oceania,Northern Mariana Islands,01/01/2021,122,0,0,2,0,0,2460.967,0,0,40.344,0,0,,,,,,,,,,27103,7,547.746,0.141,68,1.374,0.013,76.9,tests performed,,,,,,,,,,,,,,,119.878,,,,,,194.994,,,,,,76.74,,49574,,,,
NOR,Europe,Norway,01/01/2021,50218,434,533.429,436,0,2.143,9240.892,79.863,98.159,80.231,0,0.394,1.1,,,126,23.186,,,,,2744407,7268,507.939,1.345,13971,2.586,0.048,20.8,people tested,2449,2449,,,27,333,0.05,0.05,,,61,333,0.006,56.02,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5434324,,,,
OWID_OCE,,Oceania,01/01/2021,55296,112,86.714,1194,1,1,1227.74,2.487,1.925,26.51,0.022,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45038860,,,,
OMN,Asia,Oman,01/01/2021,128867,148,82.429,1499,2,1.143,28159.649,32.341,18.012,327.557,0.437,0.25,1.09,,,,,,,,,,,,,,,,,,,,,,,1289,,,,,282,1289,0.028,42.59,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,4576300,,,,
PAK,Asia,Pakistan,01/01/2021,479715,2475,2092.143,10105,58,62.429,2034.2,10.495,8.872,42.85,0.246,0.265,0.96,,,,,,,,,6737107,41039,29.114,0.177,36317,0.157,0.0585,17.1,tests performed,,,,,,,,,,,,,,64.35,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PLW,Oceania,Palau,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.237,,,,13240.405,,,15.89,7.7,22.7,,4.8,73.7,0.826,18084,,,,
PSE,Asia,Palestine,01/01/2021,155365,1268,1420.429,1529,29,23.571,29592.905,241.52,270.554,291.234,5.524,4.49,0.84,,,,,,,,,,5110,,0.995,4790,0.933,0.2572,3.9,tests performed,,,,,,,,,,,,,,68.06,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708,5250076,,,,
PAN,North America,Panama,01/01/2021,242744,4465,3211.857,3975,42,44.429,55061.696,1012.797,728.547,901.65,9.527,10.078,1.04,,,,,,,,,1313780,11297,301.93,2.596,12119,2.785,0.272,3.7,tests performed,,,,,,,,,,,,,,76.85,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,4408582,,,,
PNG,Oceania,Papua New Guinea,01/01/2021,780,0,0,9,0,0,76.903,0,0,0.887,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555,10142625,,,,
PRY,South America,Paraguay,01/01/2021,106958,822,655.286,2242,22,14.857,15773.783,121.226,96.639,330.642,3.244,2.191,1.02,,,,,,,,,563496,3107,84.056,0.463,2733,0.408,0.2332,4.3,tests performed,,,,,,,,,,,,,,52.78,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728,6780745,,,,
PER,South America,Peru,01/01/2021,1012614,2118,1478.714,93192,126,130.714,29739.391,62.203,43.428,2736.949,3.7,3.839,1.22,,,,,,,,,5537730,,164.249,,12972,0.385,0.128,7.8,tests performed,,,,,,,,,,,,,,66.67,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,34049588,,,,
PHL,Asia,Philippines,01/01/2021,474055,1532,1191.286,9244,14,27,4102.276,13.257,10.309,79.994,0.121,0.234,0.95,,,,,,,,,6420297,12221,56.378,0.107,21137,0.186,0.0555,18,people tested,,,,,,,,,,,,,,66.2,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,115559008,,,,
PCN,Oceania,Pitcairn,01/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
POL,Europe,Poland,01/01/2021,1308468,11008,8173,29042,400,279.857,32828.945,276.186,205.057,728.652,10.036,7.022,1.02,,,16757,420.427,,,,,,,,,35209,0.919,0.23,4.3,tests performed,,,,,,11749,,,,,295,11749,0.029,80.56,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144,,,,
PRT,Europe,Portugal,01/01/2021,393350,6586,3451.286,6915,75,70.429,38297.681,641.232,336.027,673.264,7.302,6.857,1.2,483,47.026,2806,273.2,,,,,5695754,13937,553.518,1.354,30222,2.937,0.1364,7.3,tests performed,5192,5184,6,,,,0.05,0.05,0,,,,,76.85,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.864,10270857,,,,
PRI,North America,Puerto Rico,01/01/2021,81737,655,408,1676,10,12.571,25131.195,201.389,125.445,515.31,3.075,3.865,,,,,,,,,,364462,700,111.935,0.215,996,0.306,0.087,11.5,tests performed,,,,,,,,,,,,,,,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,,3252412,,,,
QAT,Asia,Qatar,01/01/2021,143834,213,175.571,245,0,0.286,53368.092,79.031,65.144,90.905,0,0.106,1.18,,,,,,,,,,,,,,,,,,,,,,,1351,,,,,501,,,64.81,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,2695131,,,,
REU,Africa,Reunion,01/01/2021,9037,65,27.286,42,0,0,9277.644,66.731,28.012,43.118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,6.841,,,,,,,,,80.48,,974062,,,,
ROU,Europe,Romania,01/01/2021,632263,4322,3386,15767,171,122.143,32161.062,219.845,172.234,802.014,8.698,6.213,0.89,,,,,,,,,,,,,12067,0.624,0.2821,3.5,tests performed,11656,11656,,,1367,2138,0.06,0.06,,,109,2138,0.011,76.85,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,,6.892,76.05,0.828,19659270,,,,
RUS,Europe,Russia,01/01/2021,3186336,27039,27661.429,57555,536,556.571,22018.265,186.845,191.146,397.717,3.704,3.846,0.94,,,,,,,,,91509133,386001,630.651,2.66,414800,2.859,0.0657,15.2,tests performed,,,,,,68000,,,,,470,68000,0.047,47.69,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,144713312,,,,
